sales_id,sales_date,customer_id,product_id,quantity,unit_price,total_revenue,cogs,profit
TRX-202502-0173,2025-02-17,CUST006,PRD001,5,175000,875000,600000,275000
TRX-202502-0173,2025-02-17,CUST006,PRD002,3,70000,210000,135000,75000
TRX-202502-0174,2025-02-17,CUST007,PRD009,5,52000,260000,175000,85000
TRX-202502-0174,2025-02-17,CUST007,PRD005,6,105000,630000,420000,210000
TRX-202502-0174,2025-02-17,CUST007,PRD002,4,70000,280000,180000,100000
TRX-202502-0175,2025-02-17,CUST004,PRD008,3,40000,120000,84000,36000
TRX-202502-0176,2025-02-18,CUST003,PRD006,8,110000,880000,600000,280000
TRX-202502-0177,2025-02-18,CUST002,PRD004,2,105000,210000,140000,70000
TRX-202502-0177,2025-02-18,CUST002,PRD010,8,20000,160000,96000,64000
TRX-202502-0177,2025-02-18,CUST002,PRD008,1,40000,40000,28000,12000
TRX-202502-0178,2025-02-18,CUST008,PRD009,7,52000,364000,245000,119000
TRX-202502-0179,2025-02-19,CUST006,PRD008,7,40000,280000,196000,84000
TRX-202502-0179,2025-02-19,CUST006,PRD007,2,225000,450000,360000,90000
TRX-202502-0180,2025-02-19,CUST003,PRD006,7,110000,770000,525000,245000
TRX-202502-0180,2025-02-19,CUST003,PRD002,3,70000,210000,135000,75000
TRX-202502-0180,2025-02-19,CUST003,PRD003,4,130000,520000,340000,180000
TRX-202502-0181,2025-02-19,CUST001,PRD005,8,105000,840000,560000,280000
TRX-202502-0182,2025-02-19,CUST007,PRD007,8,225000,1800000,1440000,360000
TRX-202502-0182,2025-02-19,CUST007,PRD004,6,105000,630000,420000,210000
TRX-202502-0182,2025-02-19,CUST007,PRD011,3,35000,105000,66000,39000
TRX-202502-0183,2025-02-19,CUST005,PRD012,2,48000,96000,64000,32000
TRX-202502-0184,2025-02-20,CUST004,PRD003,4,130000,520000,340000,180000
TRX-202502-0184,2025-02-20,CUST004,PRD011,7,35000,245000,154000,91000
TRX-202502-0185,2025-02-20,CUST005,PRD001,3,175000,525000,360000,165000
TRX-202502-0185,2025-02-20,CUST005,PRD009,7,52000,364000,245000,119000
TRX-202502-0186,2025-02-20,CUST008,PRD006,7,110000,770000,525000,245000
TRX-202502-0187,2025-02-20,CUST006,PRD007,5,225000,1125000,900000,225000
TRX-202502-0187,2025-02-20,CUST006,PRD012,7,48000,336000,224000,112000
TRX-202502-0187,2025-02-20,CUST006,PRD003,3,130000,390000,255000,135000
TRX-202502-0188,2025-02-21,CUST005,PRD011,1,35000,35000,22000,13000
TRX-202502-0188,2025-02-21,CUST005,PRD010,2,20000,40000,24000,16000
TRX-202502-0189,2025-02-21,CUST004,PRD012,4,48000,192000,128000,64000
TRX-202502-0189,2025-02-21,CUST004,PRD011,8,35000,280000,176000,104000
TRX-202502-0189,2025-02-21,CUST004,PRD009,4,52000,208000,140000,68000
TRX-202502-0190,2025-02-22,CUST002,PRD008,6,40000,240000,168000,72000
TRX-202502-0190,2025-02-22,CUST002,PRD006,6,110000,660000,450000,210000
TRX-202502-0190,2025-02-22,CUST002,PRD004,7,105000,735000,490000,245000
TRX-202502-0191,2025-02-22,CUST001,PRD004,5,105000,525000,350000,175000
TRX-202502-0191,2025-02-22,CUST001,PRD003,7,130000,910000,595000,315000
TRX-202502-0191,2025-02-22,CUST001,PRD001,5,175000,875000,600000,275000
TRX-202502-0192,2025-02-22,CUST003,PRD006,4,110000,440000,300000,140000
TRX-202502-0193,2025-02-22,CUST007,PRD004,6,105000,630000,420000,210000
TRX-202502-0193,2025-02-22,CUST007,PRD008,5,40000,200000,140000,60000
TRX-202502-0193,2025-02-22,CUST007,PRD009,8,52000,416000,280000,136000
TRX-202502-0194,2025-02-22,CUST008,PRD003,3,130000,390000,255000,135000
TRX-202502-0194,2025-02-22,CUST008,PRD006,3,110000,330000,225000,105000
TRX-202502-0195,2025-02-23,CUST008,PRD001,7,175000,1225000,840000,385000
TRX-202502-0196,2025-02-23,CUST001,PRD009,5,52000,260000,175000,85000
TRX-202502-0197,2025-02-23,CUST005,PRD009,7,52000,364000,245000,119000
TRX-202502-0198,2025-02-23,CUST003,PRD002,3,70000,210000,135000,75000
TRX-202502-0199,2025-02-23,CUST004,PRD010,5,20000,100000,60000,40000
TRX-202502-0200,2025-02-24,CUST006,PRD002,4,70000,280000,180000,100000
TRX-202502-0200,2025-02-24,CUST006,PRD009,4,52000,208000,140000,68000
TRX-202502-0200,2025-02-24,CUST006,PRD001,8,175000,1400000,960000,440000
TRX-202502-0201,2025-02-24,CUST005,PRD002,5,70000,350000,225000,125000
TRX-202502-0202,2025-02-24,CUST001,PRD006,1,110000,110000,75000,35000
TRX-202502-0203,2025-02-24,CUST004,PRD003,5,130000,650000,425000,225000
TRX-202502-0203,2025-02-24,CUST004,PRD007,3,225000,675000,540000,135000
TRX-202502-0203,2025-02-24,CUST004,PRD002,4,70000,280000,180000,100000
TRX-202502-0204,2025-02-24,CUST007,PRD009,3,52000,156000,105000,51000
TRX-202502-0204,2025-02-24,CUST007,PRD006,2,110000,220000,150000,70000
TRX-202502-0204,2025-02-24,CUST007,PRD007,6,225000,1350000,1080000,270000
TRX-202502-0205,2025-02-25,CUST002,PRD005,3,105000,315000,210000,105000
TRX-202502-0206,2025-02-25,CUST007,PRD011,6,35000,210000,132000,78000
TRX-202502-0206,2025-02-25,CUST007,PRD003,6,130000,780000,510000,270000
TRX-202502-0206,2025-02-25,CUST007,PRD007,2,225000,450000,360000,90000
TRX-202502-0207,2025-02-25,CUST002,PRD005,8,105000,840000,560000,280000
TRX-202502-0208,2025-02-26,CUST007,PRD003,5,130000,650000,425000,225000
TRX-202502-0209,2025-02-26,CUST005,PRD008,2,40000,80000,56000,24000
TRX-202502-0209,2025-02-26,CUST005,PRD003,3,130000,390000,255000,135000
TRX-202502-0210,2025-02-26,CUST007,PRD007,8,225000,1800000,1440000,360000
TRX-202502-0210,2025-02-26,CUST007,PRD005,2,105000,210000,140000,70000
TRX-202502-0211,2025-02-27,CUST008,PRD003,6,130000,780000,510000,270000
TRX-202502-0211,2025-02-27,CUST008,PRD007,5,225000,1125000,900000,225000
TRX-202502-0212,2025-02-27,CUST008,PRD004,5,105000,525000,350000,175000
TRX-202502-0212,2025-02-27,CUST008,PRD006,7,110000,770000,525000,245000
TRX-202502-0212,2025-02-27,CUST008,PRD007,6,225000,1350000,1080000,270000
TRX-202502-0213,2025-02-27,CUST002,PRD004,3,105000,315000,210000,105000
TRX-202502-0213,2025-02-27,CUST002,PRD010,1,20000,20000,12000,8000
TRX-202502-0213,2025-02-27,CUST002,PRD009,8,52000,416000,280000,136000
TRX-202502-0214,2025-02-28,CUST006,PRD009,2,52000,104000,70000,34000
TRX-202502-0214,2025-02-28,CUST006,PRD010,4,20000,80000,48000,32000
TRX-202502-0214,2025-02-28,CUST006,PRD002,6,70000,420000,270000,150000
TRX-202502-0215,2025-02-28,CUST003,PRD010,7,20000,140000,84000,56000
TRX-202502-0215,2025-02-28,CUST003,PRD001,6,175000,1050000,720000,330000
TRX-202502-0215,2025-02-28,CUST003,PRD012,7,48000,336000,224000,112000
TRX-202503-0216,2025-03-01,CUST006,PRD004,8,105000,840000,560000,280000
TRX-202503-0216,2025-03-01,CUST006,PRD009,6,52000,312000,210000,102000
TRX-202503-0217,2025-03-01,CUST008,PRD008,8,40000,320000,224000,96000
TRX-202503-0218,2025-03-01,CUST006,PRD005,1,105000,105000,70000,35000
TRX-202503-0219,2025-03-01,CUST002,PRD006,2,110000,220000,150000,70000
TRX-202503-0220,2025-03-02,CUST002,PRD002,6,70000,420000,270000,150000
TRX-202503-0220,2025-03-02,CUST002,PRD009,6,52000,312000,210000,102000
TRX-202503-0220,2025-03-02,CUST002,PRD003,4,130000,520000,340000,180000
TRX-202503-0221,2025-03-02,CUST008,PRD005,8,105000,840000,560000,280000
TRX-202503-0222,2025-03-02,CUST006,PRD007,2,225000,450000,360000,90000
TRX-202503-0222,2025-03-02,CUST006,PRD010,6,20000,120000,72000,48000
TRX-202503-0222,2025-03-02,CUST006,PRD012,6,48000,288000,192000,96000
TRX-202503-0223,2025-03-02,CUST008,PRD003,2,130000,260000,170000,90000
TRX-202503-0223,2025-03-02,CUST008,PRD011,3,35000,105000,66000,39000
TRX-202503-0223,2025-03-02,CUST008,PRD005,6,105000,630000,420000,210000
TRX-202503-0224,2025-03-03,CUST001,PRD003,7,130000,910000,595000,315000
TRX-202503-0224,2025-03-03,CUST001,PRD004,8,105000,840000,560000,280000
TRX-202503-0225,2025-03-03,CUST007,PRD008,8,40000,320000,224000,96000
TRX-202503-0225,2025-03-03,CUST007,PRD007,3,225000,675000,540000,135000
TRX-202503-0225,2025-03-03,CUST007,PRD012,2,48000,96000,64000,32000
TRX-202503-0226,2025-03-03,CUST001,PRD005,1,105000,105000,70000,35000
TRX-202503-0227,2025-03-03,CUST005,PRD009,5,52000,260000,175000,85000
TRX-202503-0228,2025-03-04,CUST002,PRD002,4,70000,280000,180000,100000
TRX-202503-0228,2025-03-04,CUST002,PRD004,6,105000,630000,420000,210000
TRX-202503-0229,2025-03-04,CUST007,PRD010,3,20000,60000,36000,24000
TRX-202503-0230,2025-03-04,CUST004,PRD001,6,175000,1050000,720000,330000
TRX-202503-0231,2025-03-04,CUST005,PRD009,5,52000,260000,175000,85000
TRX-202503-0231,2025-03-04,CUST005,PRD003,5,130000,650000,425000,225000
TRX-202503-0231,2025-03-04,CUST005,PRD006,5,110000,550000,375000,175000
TRX-202503-0232,2025-03-05,CUST008,PRD011,2,35000,70000,44000,26000
TRX-202503-0233,2025-03-05,CUST007,PRD012,8,48000,384000,256000,128000
TRX-202503-0233,2025-03-05,CUST007,PRD005,8,105000,840000,560000,280000
TRX-202503-0233,2025-03-05,CUST007,PRD006,6,110000,660000,450000,210000
TRX-202503-0234,2025-03-05,CUST001,PRD002,2,70000,140000,90000,50000
TRX-202503-0234,2025-03-05,CUST001,PRD008,7,40000,280000,196000,84000
TRX-202503-0234,2025-03-05,CUST001,PRD006,4,110000,440000,300000,140000
TRX-202503-0235,2025-03-05,CUST007,PRD008,5,40000,200000,140000,60000
TRX-202503-0236,2025-03-05,CUST006,PRD006,3,110000,330000,225000,105000
TRX-202503-0236,2025-03-05,CUST006,PRD009,8,52000,416000,280000,136000
TRX-202503-0237,2025-03-06,CUST001,PRD011,4,35000,140000,88000,52000
TRX-202503-0237,2025-03-06,CUST001,PRD005,7,105000,735000,490000,245000
TRX-202503-0238,2025-03-06,CUST002,PRD002,8,70000,560000,360000,200000
TRX-202503-0238,2025-03-06,CUST002,PRD001,2,175000,350000,240000,110000
TRX-202503-0238,2025-03-06,CUST002,PRD004,3,105000,315000,210000,105000
TRX-202503-0239,2025-03-06,CUST004,PRD011,1,35000,35000,22000,13000
TRX-202503-0239,2025-03-06,CUST004,PRD008,6,40000,240000,168000,72000
TRX-202503-0239,2025-03-06,CUST004,PRD001,2,175000,350000,240000,110000
TRX-202503-0240,2025-03-07,CUST007,PRD011,2,35000,70000,44000,26000
TRX-202503-0240,2025-03-07,CUST007,PRD008,2,40000,80000,56000,24000
TRX-202503-0240,2025-03-07,CUST007,PRD004,3,105000,315000,210000,105000
TRX-202503-0241,2025-03-07,CUST002,PRD012,7,48000,336000,224000,112000
TRX-202503-0241,2025-03-07,CUST002,PRD007,6,225000,1350000,1080000,270000
TRX-202503-0241,2025-03-07,CUST002,PRD006,3,110000,330000,225000,105000
TRX-202503-0242,2025-03-07,CUST004,PRD011,4,35000,140000,88000,52000
TRX-202503-0242,2025-03-07,CUST004,PRD002,5,70000,350000,225000,125000
TRX-202503-0243,2025-03-08,CUST008,PRD001,2,175000,350000,240000,110000
TRX-202503-0244,2025-03-08,CUST001,PRD004,1,105000,105000,70000,35000
TRX-202503-0244,2025-03-08,CUST001,PRD001,7,175000,1225000,840000,385000
TRX-202503-0245,2025-03-08,CUST005,PRD012,7,48000,336000,224000,112000
TRX-202503-0245,2025-03-08,CUST005,PRD009,7,52000,364000,245000,119000
TRX-202503-0245,2025-03-08,CUST005,PRD007,2,225000,450000,360000,90000
TRX-202503-0246,2025-03-09,CUST005,PRD012,2,48000,96000,64000,32000
TRX-202503-0246,2025-03-09,CUST005,PRD011,1,35000,35000,22000,13000
TRX-202503-0246,2025-03-09,CUST005,PRD003,3,130000,390000,255000,135000
TRX-202503-0247,2025-03-09,CUST001,PRD008,6,40000,240000,168000,72000
TRX-202503-0248,2025-03-10,CUST005,PRD010,2,20000,40000,24000,16000
TRX-202503-0249,2025-03-10,CUST004,PRD009,1,52000,52000,35000,17000
TRX-202503-0249,2025-03-10,CUST004,PRD001,4,175000,700000,480000,220000
TRX-202503-0249,2025-03-10,CUST004,PRD011,1,35000,35000,22000,13000
TRX-202503-0250,2025-03-10,CUST008,PRD007,3,225000,675000,540000,135000
TRX-202503-0250,2025-03-10,CUST008,PRD003,1,130000,130000,85000,45000
TRX-202503-0251,2025-03-11,CUST001,PRD004,5,105000,525000,350000,175000
TRX-202503-0251,2025-03-11,CUST001,PRD005,4,105000,420000,280000,140000
TRX-202503-0252,2025-03-11,CUST008,PRD010,4,20000,80000,48000,32000
TRX-202503-0252,2025-03-11,CUST008,PRD008,4,40000,160000,112000,48000
TRX-202503-0253,2025-03-11,CUST003,PRD007,1,225000,225000,180000,45000
TRX-202503-0254,2025-03-11,CUST004,PRD006,6,110000,660000,450000,210000
TRX-202503-0254,2025-03-11,CUST004,PRD011,1,35000,35000,22000,13000
TRX-202503-0254,2025-03-11,CUST004,PRD001,7,175000,1225000,840000,385000
TRX-202503-0255,2025-03-11,CUST005,PRD004,4,105000,420000,280000,140000
TRX-202503-0256,2025-03-12,CUST004,PRD005,7,105000,735000,490000,245000
TRX-202503-0256,2025-03-12,CUST004,PRD006,6,110000,660000,450000,210000
TRX-202503-0257,2025-03-12,CUST006,PRD005,2,105000,210000,140000,70000
TRX-202503-0257,2025-03-12,CUST006,PRD004,4,105000,420000,280000,140000
TRX-202503-0258,2025-03-12,CUST003,PRD002,3,70000,210000,135000,75000
TRX-202503-0258,2025-03-12,CUST003,PRD003,8,130000,1040000,680000,360000
TRX-202503-0258,2025-03-12,CUST003,PRD012,8,48000,384000,256000,128000
TRX-202503-0259,2025-03-13,CUST003,PRD007,8,225000,1800000,1440000,360000
TRX-202503-0260,2025-03-13,CUST004,PRD008,2,40000,80000,56000,24000
TRX-202503-0261,2025-03-13,CUST003,PRD001,1,175000,175000,120000,55000
TRX-202503-0262,2025-03-13,CUST004,PRD004,7,105000,735000,490000,245000
TRX-202503-0263,2025-03-14,CUST003,PRD004,5,105000,525000,350000,175000
TRX-202503-0263,2025-03-14,CUST003,PRD003,5,130000,650000,425000,225000
TRX-202503-0264,2025-03-14,CUST008,PRD001,4,175000,700000,480000,220000
TRX-202503-0265,2025-03-14,CUST005,PRD007,8,225000,1800000,1440000,360000
TRX-202503-0265,2025-03-14,CUST005,PRD009,1,52000,52000,35000,17000
TRX-202503-0266,2025-03-14,CUST002,PRD007,7,225000,1575000,1260000,315000
TRX-202503-0266,2025-03-14,CUST002,PRD003,4,130000,520000,340000,180000
TRX-202503-0267,2025-03-14,CUST004,PRD009,6,52000,312000,210000,102000
TRX-202503-0267,2025-03-14,CUST004,PRD001,8,175000,1400000,960000,440000
TRX-202503-0267,2025-03-14,CUST004,PRD007,8,225000,1800000,1440000,360000
TRX-202503-0268,2025-03-15,CUST007,PRD003,4,130000,520000,340000,180000
TRX-202503-0268,2025-03-15,CUST007,PRD012,6,48000,288000,192000,96000
TRX-202503-0269,2025-03-15,CUST006,PRD001,3,175000,525000,360000,165000
TRX-202503-0269,2025-03-15,CUST006,PRD006,4,110000,440000,300000,140000
TRX-202503-0269,2025-03-15,CUST006,PRD010,8,20000,160000,96000,64000
TRX-202503-0270,2025-03-15,CUST005,PRD008,1,40000,40000,28000,12000
TRX-202503-0271,2025-03-16,CUST006,PRD006,3,110000,330000,225000,105000
TRX-202503-0271,2025-03-16,CUST006,PRD003,7,130000,910000,595000,315000
TRX-202503-0272,2025-03-16,CUST008,PRD006,6,110000,660000,450000,210000
TRX-202503-0272,2025-03-16,CUST008,PRD003,4,130000,520000,340000,180000
TRX-202503-0272,2025-03-16,CUST008,PRD009,3,52000,156000,105000,51000
TRX-202503-0273,2025-03-17,CUST002,PRD011,8,35000,280000,176000,104000
TRX-202503-0273,2025-03-17,CUST002,PRD012,1,48000,48000,32000,16000
TRX-202503-0273,2025-03-17,CUST002,PRD006,5,110000,550000,375000,175000
TRX-202503-0274,2025-03-17,CUST004,PRD012,2,48000,96000,64000,32000
TRX-202503-0275,2025-03-17,CUST006,PRD002,1,70000,70000,45000,25000
TRX-202503-0275,2025-03-17,CUST006,PRD001,7,175000,1225000,840000,385000
TRX-202503-0276,2025-03-18,CUST002,PRD002,8,70000,560000,360000,200000
TRX-202503-0276,2025-03-18,CUST002,PRD006,1,110000,110000,75000,35000
TRX-202503-0276,2025-03-18,CUST002,PRD010,7,20000,140000,84000,56000
TRX-202503-0277,2025-03-18,CUST003,PRD007,2,225000,450000,360000,90000
TRX-202503-0277,2025-03-18,CUST003,PRD003,6,130000,780000,510000,270000
TRX-202503-0277,2025-03-18,CUST003,PRD001,4,175000,700000,480000,220000
TRX-202503-0278,2025-03-18,CUST004,PRD012,5,48000,240000,160000,80000
TRX-202503-0278,2025-03-18,CUST004,PRD009,5,52000,260000,175000,85000
TRX-202503-0279,2025-03-19,CUST008,PRD005,7,105000,735000,490000,245000
TRX-202503-0279,2025-03-19,CUST008,PRD002,3,70000,210000,135000,75000
TRX-202503-0279,2025-03-19,CUST008,PRD009,6,52000,312000,210000,102000
TRX-202503-0280,2025-03-19,CUST007,PRD003,1,130000,130000,85000,45000
TRX-202503-0280,2025-03-19,CUST007,PRD008,5,40000,200000,140000,60000
TRX-202503-0281,2025-03-19,CUST008,PRD005,5,105000,525000,350000,175000
TRX-202503-0281,2025-03-19,CUST008,PRD004,1,105000,105000,70000,35000
TRX-202503-0282,2025-03-19,CUST003,PRD011,6,35000,210000,132000,78000
TRX-202503-0282,2025-03-19,CUST003,PRD002,7,70000,490000,315000,175000
TRX-202503-0282,2025-03-19,CUST003,PRD012,4,48000,192000,128000,64000
TRX-202503-0283,2025-03-19,CUST001,PRD009,8,52000,416000,280000,136000
TRX-202503-0283,2025-03-19,CUST001,PRD007,4,225000,900000,720000,180000
TRX-202503-0284,2025-03-20,CUST005,PRD012,2,48000,96000,64000,32000
TRX-202503-0284,2025-03-20,CUST005,PRD002,7,70000,490000,315000,175000
TRX-202503-0285,2025-03-20,CUST007,PRD006,8,110000,880000,600000,280000
TRX-202503-0285,2025-03-20,CUST007,PRD005,1,105000,105000,70000,35000
TRX-202503-0285,2025-03-20,CUST007,PRD009,7,52000,364000,245000,119000
TRX-202503-0286,2025-03-20,CUST002,PRD003,2,130000,260000,170000,90000
TRX-202503-0286,2025-03-20,CUST002,PRD012,2,48000,96000,64000,32000
TRX-202503-0287,2025-03-21,CUST006,PRD006,5,110000,550000,375000,175000
TRX-202503-0288,2025-03-21,CUST005,PRD008,2,40000,80000,56000,24000
TRX-202503-0288,2025-03-21,CUST005,PRD011,4,35000,140000,88000,52000
TRX-202503-0289,2025-03-21,CUST003,PRD012,6,48000,288000,192000,96000
TRX-202503-0289,2025-03-21,CUST003,PRD008,5,40000,200000,140000,60000
TRX-202503-0290,2025-03-21,CUST007,PRD011,8,35000,280000,176000,104000
TRX-202503-0290,2025-03-21,CUST007,PRD002,4,70000,280000,180000,100000
TRX-202503-0290,2025-03-21,CUST007,PRD004,7,105000,735000,490000,245000
TRX-202503-0291,2025-03-22,CUST006,PRD009,2,52000,104000,70000,34000
TRX-202503-0291,2025-03-22,CUST006,PRD007,1,225000,225000,180000,45000
TRX-202503-0292,2025-03-22,CUST004,PRD008,8,40000,320000,224000,96000
TRX-202503-0292,2025-03-22,CUST004,PRD010,3,20000,60000,36000,24000
TRX-202503-0293,2025-03-22,CUST008,PRD009,3,52000,156000,105000,51000
TRX-202503-0293,2025-03-22,CUST008,PRD006,5,110000,550000,375000,175000
TRX-202503-0293,2025-03-22,CUST008,PRD011,2,35000,70000,44000,26000
TRX-202503-0294,2025-03-22,CUST005,PRD007,1,225000,225000,180000,45000
TRX-202503-0295,2025-03-23,CUST008,PRD004,5,105000,525000,350000,175000
TRX-202503-0295,2025-03-23,CUST008,PRD008,7,40000,280000,196000,84000
TRX-202503-0296,2025-03-23,CUST002,PRD009,6,52000,312000,210000,102000
TRX-202503-0297,2025-03-23,CUST005,PRD011,8,35000,280000,176000,104000
TRX-202503-0297,2025-03-23,CUST005,PRD002,2,70000,140000,90000,50000
TRX-202503-0298,2025-03-23,CUST006,PRD011,5,35000,175000,110000,65000
TRX-202503-0298,2025-03-23,CUST006,PRD006,5,110000,550000,375000,175000
TRX-202503-0299,2025-03-24,CUST008,PRD006,3,110000,330000,225000,105000
TRX-202503-0299,2025-03-24,CUST008,PRD009,3,52000,156000,105000,51000
TRX-202503-0299,2025-03-24,CUST008,PRD005,5,105000,525000,350000,175000
TRX-202503-0300,2025-03-24,CUST002,PRD003,3,130000,390000,255000,135000
TRX-202503-0300,2025-03-24,CUST002,PRD005,6,105000,630000,420000,210000
TRX-202503-0301,2025-03-24,CUST002,PRD006,4,110000,440000,300000,140000
TRX-202503-0302,2025-03-25,CUST006,PRD010,3,20000,60000,36000,24000
TRX-202503-0302,2025-03-25,CUST006,PRD008,6,40000,240000,168000,72000
TRX-202503-0303,2025-03-25,CUST003,PRD008,6,40000,240000,168000,72000
TRX-202503-0304,2025-03-25,CUST003,PRD011,1,35000,35000,22000,13000
TRX-202503-0304,2025-03-25,CUST003,PRD001,8,175000,1400000,960000,440000
TRX-202503-0305,2025-03-26,CUST004,PRD006,2,110000,220000,150000,70000
TRX-202503-0305,2025-03-26,CUST004,PRD005,7,105000,735000,490000,245000
TRX-202503-0305,2025-03-26,CUST004,PRD003,5,130000,650000,425000,225000
TRX-202503-0306,2025-03-26,CUST003,PRD001,5,175000,875000,600000,275000
TRX-202503-0307,2025-03-26,CUST005,PRD012,6,48000,288000,192000,96000
TRX-202503-0307,2025-03-26,CUST005,PRD009,7,52000,364000,245000,119000
TRX-202503-0308,2025-03-27,CUST001,PRD002,1,70000,70000,45000,25000
TRX-202503-0308,2025-03-27,CUST001,PRD011,2,35000,70000,44000,26000
TRX-202503-0308,2025-03-27,CUST001,PRD001,7,175000,1225000,840000,385000
TRX-202503-0309,2025-03-27,CUST008,PRD002,5,70000,350000,225000,125000
TRX-202503-0309,2025-03-27,CUST008,PRD009,8,52000,416000,280000,136000
TRX-202503-0310,2025-03-28,CUST006,PRD007,1,225000,225000,180000,45000
TRX-202503-0310,2025-03-28,CUST006,PRD005,8,105000,840000,560000,280000
TRX-202503-0310,2025-03-28,CUST006,PRD003,4,130000,520000,340000,180000
TRX-202503-0311,2025-03-28,CUST008,PRD004,1,105000,105000,70000,35000
TRX-202503-0311,2025-03-28,CUST008,PRD001,2,175000,350000,240000,110000
TRX-202503-0312,2025-03-28,CUST002,PRD011,2,35000,70000,44000,26000
TRX-202503-0312,2025-03-28,CUST002,PRD008,2,40000,80000,56000,24000
TRX-202503-0312,2025-03-28,CUST002,PRD003,2,130000,260000,170000,90000
TRX-202503-0313,2025-03-29,CUST005,PRD002,3,70000,210000,135000,75000
TRX-202503-0313,2025-03-29,CUST005,PRD006,2,110000,220000,150000,70000
TRX-202503-0313,2025-03-29,CUST005,PRD011,7,35000,245000,154000,91000
TRX-202503-0314,2025-03-29,CUST007,PRD005,8,105000,840000,560000,280000
TRX-202503-0314,2025-03-29,CUST007,PRD007,7,225000,1575000,1260000,315000
TRX-202503-0315,2025-03-29,CUST003,PRD003,1,130000,130000,85000,45000
TRX-202503-0316,2025-03-29,CUST003,PRD007,8,225000,1800000,1440000,360000
TRX-202503-0317,2025-03-29,CUST008,PRD010,7,20000,140000,84000,56000
TRX-202503-0318,2025-03-30,CUST007,PRD012,6,48000,288000,192000,96000
TRX-202503-0318,2025-03-30,CUST007,PRD004,7,105000,735000,490000,245000
TRX-202503-0318,2025-03-30,CUST007,PRD008,3,40000,120000,84000,36000
TRX-202503-0319,2025-03-30,CUST001,PRD011,3,35000,105000,66000,39000
TRX-202503-0320,2025-03-31,CUST002,PRD007,1,225000,225000,180000,45000
TRX-202503-0320,2025-03-31,CUST002,PRD001,2,175000,350000,240000,110000
